selling_price,km_driven,fuel,seller_type,transmission,owner,seats,torque_rpm,Mileage,Engine,Max_Power
325000,90000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.2,1248.0,73.94
350000,50000,Petrol,Individual,Manual,Second Owner,5.0,3500,20.51,998.0,67.04
440000,80000,Diesel,Individual,Manual,Third Owner,5.0,2750,22.32,1582.0,126.3
320000,70000,Diesel,Individual,Manual,Second Owner,5.0,2750,21.9,1396.0,90.0
169000,41000,Petrol,Individual,Manual,First Owner,5.0,4200,18.0,995.0,62.0
350000,50000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,3750,16.47,1198.0,73.9
350000,113226,Diesel,Dealer,Manual,First Owner,5.0,2000,19.68,1399.0,67.0
310000,90000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.0,1399.0,68.1
420000,160500,Diesel,Individual,Manual,Fourth & Above Owner,5.0,2775,13.5,2179.0,115.0
685000,30000,Petrol,Individual,Automatic,First Owner,5.0,4000,19.12,1373.0,91.1
560000,132000,Diesel,Individual,Manual,Second Owner,5.0,1750,19.72,1461.0,108.45
470000,120000,Diesel,Individual,Manual,Third Owner,5.0,2000,22.9,1248.0,74.0
380000,80000,Petrol,Individual,Manual,Second Owner,5.0,3000,16.2,1599.0,103.2
670000,57000,Diesel,Individual,Manual,Second Owner,7.0,2800,15.4,1997.0,120.0
550000,5000,Petrol,Individual,Manual,First Owner,5.0,4200,22.0,1197.0,81.8
749000,25000,Petrol,Individual,Manual,First Owner,5.0,4200,17.01,1591.0,121.3
899000,80000,Diesel,Individual,Manual,Second Owner,5.0,2750,19.67,1582.0,126.2
290000,88000,Diesel,Individual,Manual,Third Owner,5.0,2000,16.52,1991.0,123.7
869999,217000,Diesel,Individual,Manual,Second Owner,7.0,3400,12.99,2494.0,100.6
350000,60000,Petrol,Individual,Manual,First Owner,7.0,4000,20.62,1198.0,67.0
500000,43000,Petrol,Individual,Manual,First Owner,5.0,4000,20.85,1197.0,83.14
400000,77000,Diesel,Individual,Automatic,Second Owner,5.0,2500,21.66,1498.0,103.6
260000,30000,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3
220000,40000,Petrol,Individual,Manual,Second Owner,5.0,3500,22.74,796.0,47.3
190000,139000,Diesel,Individual,Manual,Second Owner,8.0,1750,18.2,1248.0,73.8
400000,80000,Petrol,Individual,Manual,First Owner,5.0,4000,18.9,1197.0,82.0
170000,76000,Diesel,Individual,Manual,Second Owner,5.0,1750,25.44,936.0,56.3
650000,3500,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.86
60000,62000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0
300000,110000,Petrol,Individual,Manual,Second Owner,7.0,3750,12.0,2092.0,127.0
125000,40000,Petrol,Individual,Manual,Second Owner,5.0,4200,16.2,995.0,62.1
500000,1500000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0
170000,70000,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3
310000,77000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.3,1248.0,73.9
130000,110000,Petrol,Individual,Manual,Second Owner,5.0,4200,18.0,995.0,62.0
465000,20000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04
800000,120005,Diesel,Individual,Automatic,Second Owner,5.0,2800,11.0,2987.0,198.5
260000,16830,Petrol,Individual,Manual,First Owner,5.0,3500,20.2,998.0,67.1
500000,70000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0
325000,38000,Petrol,Individual,Manual,First Owner,5.0,4250,23.01,999.0,67.0
400000,80000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0
3200000,50000,Diesel,Individual,Manual,First Owner,7.0,2600,14.24,2755.0,174.5
200000,50000,Diesel,Individual,Manual,First Owner,5.0,2500,17.88,1396.0,52.8
450000,52000,Diesel,Individual,Manual,First Owner,7.0,2800,17.21,1493.0,100.0
229999,50000,Diesel,Individual,Manual,First Owner,5.0,2500,17.0,1405.0,70.0
340000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2
550000,103000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
975000,93468,Diesel,Individual,Automatic,Second Owner,7.0,2500,11.4,2953.0,153.86
3800000,20000,Diesel,Individual,Automatic,First Owner,5.0,400,18.0,1969.0,190.0
225000,80000,Petrol,Individual,Manual,Second Owner,5.0,3800,14.0,1595.0,102.0
3250000,12000,Diesel,Individual,Automatic,First Owner,7.0,2500,10.91,3198.0,197.0
280000,70000,Diesel,Individual,Manual,First Owner,5.0,3000,25.0,1396.0,69.0
700000,4500,Petrol,Individual,Manual,First Owner,5.0,4800,19.5,1199.0,88.76
259000,35000,Diesel,Individual,Manual,First Owner,5.0,3000,23.03,1396.0,69.0
3200000,60000,Diesel,Individual,Automatic,First Owner,7.0,2400,15.04,2755.0,174.5
1400000,30000,Diesel,Individual,Manual,First Owner,7.0,2800,16.0,1997.0,140.0
416000,40000,Petrol,Individual,Automatic,First Owner,5.0,4250,17.01,1499.0,110.4
250000,70000,Diesel,Individual,Manual,First Owner,5.0,3000,19.0,1248.0,90.0
210000,120000,Diesel,Individual,Manual,First Owner,5.0,3000,21.12,1248.0,88.8
290000,120000,Diesel,Individual,Manual,Second Owner,8.0,2800,12.05,2179.0,120.0
220000,90000,Diesel,Individual,Manual,First Owner,5.0,3000,23.03,1396.0,69.0
246000,35000,Diesel,Individual,Manual,Second Owner,5.0,3000,23.03,1396.0,69.0
260000,30000,Petrol,Individual,Manual,First Owner,8.0,2500,16.8,796.0,34.2
1050000,70000,Diesel,Individual,Manual,First Owner,5.0,2750,21.38,1396.0,88.7
290000,60000,Diesel,Individual,Manual,First Owner,5.0,3000,21.02,1248.0,88.76
310000,70000,Diesel,Individual,Manual,First Owner,5.0,3000,25.0,1396.0,69.0
700000,6000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83
550000,20000,Petrol,Individual,Manual,First Owner,5.0,4200,20.4,1197.0,81.8
450000,70000,Diesel,Individual,Manual,First Owner,5.0,2500,19.09,1405.0,69.01
773000,65000,Petrol,Individual,Manual,First Owner,5.0,4600,17.8,1497.0,117.3
450000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0
409999,10000,Petrol,Individual,Manual,First Owner,5.0,3000,15.37,1196.0,73.0
45000,35000,Petrol,Individual,Manual,Fourth & Above Owner,4.0,2500,16.1,796.0,37.0
600000,80000,Petrol,Individual,Automatic,Second Owner,5.0,4400,11.07,2496.0,179.5
250000,63000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,79.4
70000,100000,Diesel,Individual,Manual,First Owner,5.0,2500,16.8,1405.0,62.0
690000,1303,Petrol,Dealer,Manual,First Owner,5.0,4500,17.8,1198.0,86.7
3975000,31800,Diesel,Dealer,Automatic,First Owner,5.0,3000,17.01,1968.0,188.0
5150000,20000,Petrol,Dealer,Automatic,First Owner,5.0,5200,22.37,2487.0,214.56
3200000,45000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.33,1999.0,177.0
4100000,17000,Petrol,Individual,Automatic,First Owner,5.0,4300,9.5,3604.0,280.0
1000000,4295,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4200,17.1,1496.0,105.5
1000000,5229,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4200,17.1,1496.0,105.5
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4500,19.16,2494.0,157.7
925000,23712,Diesel,Trustmark Dealer,Manual,First Owner,5.0,1750,28.09,1248.0,88.5
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4800,18.2,1199.0,88.7
430000,16589,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3500,20.51,998.0,67.04
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,3600,12.99,2494.0,100.6
675000,53201,Petrol,Trustmark Dealer,Manual,Second Owner,5.0,4600,17.8,1497.0,117.3
570000,25272,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4200,21.01,1197.0,81.8
850000,53619,Diesel,Trustmark Dealer,Manual,First Owner,5.0,1750,24.3,1248.0,88.5
5400000,7500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
5500000,8500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4800,19.0,1199.0,88.76
640000,6001,Petrol,Dealer,Manual,First Owner,5.0,4500,15.9,1496.0,120.69
250000,80000,Diesel,Individual,Manual,First Owner,5.0,2500,19.09,1405.0,69.01
1250000,12000,Diesel,Individual,Manual,First Owner,5.0,1750,19.6,1461.0,108.45
889000,25000,Petrol,Individual,Manual,First Owner,5.0,4500,17.0,1497.0,121.31
750000,40000,Diesel,Individual,Manual,Second Owner,5.0,2750,22.54,1396.0,88.73
320000,130000,Diesel,Individual,Manual,Third Owner,5.0,2000,17.8,1248.0,75.0
600000,202000,Diesel,Individual,Manual,First Owner,5.0,2500,17.67,1968.0,138.08
1000000,40000,Diesel,Individual,Manual,First Owner,5.0,1750,28.09,1248.0,88.5
110000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4500,17.3,993.0,60.0
250000,120000,Petrol,Individual,Manual,Second Owner,5.0,2700,17.7,1497.0,78.0
600000,60000,Diesel,Individual,Manual,First Owner,5.0,2000,26.59,1248.0,74.0
165000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,19.0,998.0,67.1
118000,60000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3
700000,78000,Diesel,Individual,Manual,First Owner,5.0,2000,27.39,1248.0,74.0
585000,80000,Diesel,Individual,Manual,Second Owner,5.0,1900,20.46,1461.0,83.8
120000,120000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,3000,19.7,796.0,46.3
65000,90000,Petrol,Individual,Manual,Fourth & Above Owner,4.0,2500,16.1,796.0,37.0
150000,100000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3
150000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,3000,19.7,796.0,46.3
170000,160000,Diesel,Individual,Manual,Third Owner,5.0,2500,13.1,1493.0,82.0
250000,120000,Diesel,Individual,Manual,Third Owner,8.0,2800,10.5,2179.0,120.0
100000,100000,Diesel,Individual,Manual,Third Owner,5.0,2500,13.1,1493.0,82.0
599000,60000,Diesel,Individual,Manual,Second Owner,7.0,1750,20.77,1248.0,88.76
250000,135000,Diesel,Individual,Manual,Third Owner,5.0,2600,18.3,1991.0,147.9
570000,90000,Petrol,Individual,Manual,First Owner,5.0,4200,20.4,1197.0,81.8
440000,75000,Diesel,Individual,Manual,Second Owner,5.0,2000,22.07,1199.0,73.9
300000,185000,Diesel,Individual,Manual,Second Owner,7.0,3400,11.4,2494.0,100.6
300000,71717,Petrol,Individual,Automatic,Second Owner,5.0,4400,19.34,1198.0,76.0
500000,150000,Diesel,Individual,Automatic,Second Owner,8.0,2800,11.79,2179.0,120.0
660000,55000,Diesel,Individual,Manual,First Owner,5.0,2000,26.59,1248.0,74.0
256000,90000,Petrol,Individual,Manual,Second Owner,5.0,3400,15.3,1596.0,99.6
409999,35000,Petrol,Individual,Manual,First Owner,5.0,4250,23.01,999.0,67.0
1888000,120000,Diesel,Individual,Manual,Second Owner,7.0,3400,12.55,2982.0,168.5
250000,100000,LPG,Individual,Manual,Second Owner,5.0,3000,13.45,1086.0,62.1
280000,40000,Petrol,Individual,Automatic,Third Owner,5.0,4300,12.9,1799.0,130.0
300000,100000,Diesel,Individual,Manual,First Owner,8.0,2600,13.0,2489.0,95.0
900000,120000,Diesel,Individual,Manual,First Owner,5.0,3000,14.1,2179.0,147.94
190000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,19.0,998.0,67.1
800000,2000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0
450000,100000,Diesel,Individual,Manual,First Owner,8.0,2200,14.0,2523.0,75.0
400000,110000,Diesel,Individual,Manual,First Owner,7.0,2600,14.95,2489.0,93.7
150000,90000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2179.0,138.1
200000,84321,Diesel,Individual,Manual,First Owner,5.0,3000,23.57,1396.0,70.0
600000,177000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0
175000,60000,Diesel,Individual,Manual,First Owner,5.0,1750,18.0,1248.0,75.0
99000,205000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.09,1396.0,69.0
215000,70000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.36,1197.0,78.9
520000,126000,Diesel,Individual,Manual,Second Owner,5.0,2250,19.01,1461.0,108.45
2280000,120000,Diesel,Individual,Automatic,Second Owner,7.0,2500,10.91,3198.0,197.0
285000,70000,Diesel,Individual,Manual,First Owner,5.0,2500,19.1,1405.0,70.0
660000,82000,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0
31504,110000,Petrol,Individual,Manual,Third Owner,4.0,2500,16.1,796.0,37.0
515000,45000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.85,1197.0,83.14
295000,70000,Diesel,Individual,Manual,Second Owner,5.0,2000,21.64,1461.0,84.8
700000,80000,Diesel,Individual,Manual,Second Owner,5.0,1900,20.45,1461.0,83.8
1100000,45000,Diesel,Individual,Manual,First Owner,7.0,2800,15.4,2179.0,120.0
300000,60000,Petrol,Individual,Manual,First Owner,5.0,9414,20.3,998.0,68.05
450000,41800,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,85.8
700000,50000,Diesel,Individual,Manual,Second Owner,5.0,2000,28.4,1248.0,74.02
250000,40000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.0
140000,96000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.9,1061.0,67.0
250000,117000,Diesel,Individual,Manual,First Owner,8.0,2200,14.0,2498.0,112.0
210000,110000,Petrol,Individual,Manual,Second Owner,5.0,9904,19.81,1086.0,68.05
420000,100000,Diesel,Individual,Manual,Second Owner,5.0,1750,25.8,1498.0,98.6
130000,88700,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3
320000,70000,Petrol,Individual,Manual,Second Owner,5.0,4000,16.95,1498.0,97.7
200000,110000,Petrol,Individual,Manual,Second Owner,5.0,3500,17.3,1061.0,64.0
310000,15000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3
200000,80000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.8,1461.0,65.0
350000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,18.5,1197.0,85.8
444000,15000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2
300000,25000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64
225000,57000,Diesel,Individual,Manual,Second Owner,5.0,2000,21.0,1461.0,64.1
600000,75000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
260000,26000,Petrol,Individual,Manual,First Owner,5.0,3000,15.37,1196.0,73.0
375000,160000,Diesel,Individual,Manual,First Owner,5.0,2500,24.4,1120.0,71.01
260000,26000,Petrol,Individual,Manual,First Owner,5.0,3000,15.37,1196.0,73.0
150000,120000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3
110000,50000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3
225000,40000,Petrol,Individual,Manual,First Owner,5.0,3000,19.7,796.0,46.3
860000,28000,Petrol,Individual,Manual,First Owner,5.0,4600,17.8,1497.0,117.3
650000,50000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
650000,90000,Diesel,Individual,Manual,First Owner,7.0,1750,20.77,1248.0,88.8
710000,40000,Diesel,Individual,Manual,First Owner,5.0,2750,24.8,1396.0,88.7
430000,113000,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0
305000,188000,Diesel,Individual,Manual,Second Owner,5.0,2000,17.8,1248.0,75.0
220000,100000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.0
150000,225000,Diesel,Individual,Manual,Third Owner,9.0,3000,14.0,1948.0,90.0
660000,67000,Diesel,Individual,Manual,Second Owner,7.0,2800,18.49,1493.0,100.0
140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,1750,25.44,936.0,57.6
1100000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,14.28,1798.0,138.03
2450000,60000,Diesel,Individual,Automatic,First Owner,5.0,2000,16.36,2179.0,187.7
625000,34000,Diesel,Individual,Automatic,First Owner,5.0,3000,22.0,1498.0,108.495
198000,110000,Petrol,Individual,Manual,Third Owner,5.0,4600,12.8,1493.0,100.0
130000,140000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.9,998.0,67.1
540000,100000,Petrol,Individual,Manual,Second Owner,5.0,4800,16.8,1497.0,116.3
550000,10000,Petrol,Individual,Automatic,First Owner,5.0,11375,18.9,1197.0,81.86
475000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,21.63,998.0,67.04
2825000,22000,Diesel,Dealer,Automatic,First Owner,5.0,2500,15.73,1968.0,174.33
2125000,5500,Diesel,Dealer,Manual,First Owner,5.0,2000,26.8,1597.0,118.0
3350000,18000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.62,1998.0,190.0
1800000,20000,Diesel,Dealer,Automatic,First Owner,8.0,3400,11.36,2755.0,171.5
540000,7000,Petrol,Dealer,Manual,First Owner,5.0,4500,20.3,1086.0,68.0
910000,20000,Diesel,Dealer,Manual,First Owner,5.0,2000,17.0,2596.0,80.8
484999,4875,Petrol,Dealer,Manual,First Owner,5.0,3500,21.63,998.0,67.04
1950000,2700,Diesel,Dealer,Automatic,First Owner,5.0,2750,17.01,1582.0,126.2
950000,58511,Diesel,Dealer,Manual,First Owner,5.0,1750,24.3,1248.0,88.5
365000,105000,Diesel,Dealer,Manual,First Owner,5.0,3000,25.83,1498.0,99.0
900000,26235,Diesel,Dealer,Manual,First Owner,6.0,2000,16.55,2498.0,105.0
919999,26766,Diesel,Dealer,Manual,First Owner,5.0,2750,21.5,1497.0,108.5
1900000,1600,Petrol,Dealer,Automatic,First Owner,5.0,3600,13.96,1451.0,141.0
2950000,46000,Diesel,Dealer,Manual,First Owner,5.0,2000,15.8,2148.0,170.0
1075000,23000,Diesel,Dealer,Manual,First Owner,7.0,2500,17.3,1497.0,121.0
600000,24522,Petrol,Dealer,Manual,First Owner,5.0,4200,20.4,1197.0,81.8
3200000,13663,Diesel,Dealer,Automatic,First Owner,5.0,2500,22.69,1995.0,190.0
2600000,11000,Diesel,Dealer,Automatic,First Owner,5.0,3000,19.3,1968.0,141.0
839000,63000,Diesel,Dealer,Manual,First Owner,5.0,1750,24.3,1248.0,88.5
635000,2000,Petrol,Dealer,Manual,First Owner,5.0,4300,16.2,1199.0,74.0
550000,300000,Diesel,Individual,Manual,Third Owner,8.0,2800,12.05,2179.0,120.0
180000,190000,Diesel,Individual,Manual,Third Owner,5.0,2000,19.2,1461.0,65.0
650000,80000,Diesel,Individual,Manual,First Owner,5.0,1750,26.0,1498.0,98.6
350000,80000,Petrol,Individual,Manual,Second Owner,5.0,4800,16.0,1198.0,90.0
265000,54000,Petrol,Individual,Manual,First Owner,5.0,3500,23.95,998.0,67.05
330000,30000,Petrol,Individual,Manual,First Owner,5.0,4250,23.01,999.0,67.0
395000,5000,Petrol,Individual,Manual,First Owner,7.0,3000,15.37,1196.0,73.0
700000,58945,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0
300000,90000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.0
650000,375000,Diesel,Individual,Manual,First Owner,8.0,3400,12.8,2494.0,102.0
625000,160000,Diesel,Individual,Manual,Third Owner,7.0,1750,20.77,1248.0,88.76
425000,80000,Diesel,Individual,Manual,Second Owner,5.0,2500,15.11,1598.0,103.6
55000,50000,Petrol,Individual,Manual,Third Owner,4.0,2500,16.1,796.0,37.0
250000,80000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.09,1405.0,69.01
459999,156975,Diesel,Individual,Manual,First Owner,9.0,2200,15.96,2523.0,62.1
1594000,5000,Diesel,Individual,Manual,First Owner,5.0,2800,21.43,1364.0,86.79
300000,50000,Petrol,Individual,Manual,First Owner,5.0,5000,18.2,1199.0,82.4
950000,27620,Diesel,Dealer,Manual,First Owner,5.0,3250,22.77,1498.0,98.59
484999,120000,Diesel,Individual,Manual,First Owner,9.0,2800,12.05,2179.0,120.0
161000,120000,Diesel,Individual,Manual,Third Owner,8.0,2200,14.0,2498.0,112.0
500000,58000,Petrol,Individual,Manual,First Owner,5.0,11473,17.19,1197.0,81.86
350000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,16.95,1498.0,97.7
550000,40000,Petrol,Individual,Automatic,First Owner,5.0,4200,20.89,1197.0,81.8
850000,7800,Petrol,Individual,Manual,First Owner,5.0,4800,17.5,1199.0,88.7
240000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3
950000,68000,Diesel,Individual,Manual,First Owner,7.0,1800,13.1,2499.0,141.0
423000,60000,Petrol,Individual,Manual,Second Owner,7.0,4000,16.02,1373.0,93.7
90000,74000,Petrol,Individual,Manual,Second Owner,5.0,3500,12.8,1396.0,85.0
350000,58000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2179.0,138.1
170000,70000,Petrol,Individual,Manual,Third Owner,5.0,3500,19.0,998.0,66.1
450000,70000,Petrol,Individual,Manual,First Owner,5.0,4000,18.16,1196.0,86.8
150000,110000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.36,1197.0,78.9
511000,80000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.73
850000,59000,Diesel,Individual,Manual,First Owner,7.0,2500,24.2,1498.0,93.87
250000,110000,Diesel,Individual,Manual,First Owner,5.0,3000,25.0,1396.0,69.0
420000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,21.63,998.0,67.04
180000,55000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3
400000,25000,Diesel,Individual,Manual,First Owner,5.0,2000,27.62,793.0,47.0
150000,300000,Diesel,Individual,Manual,First Owner,7.0,2200,14.0,2498.0,112.0
500000,143200,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0
1689999,60000,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0
204999,120000,Diesel,Individual,Manual,First Owner,5.0,2000,23.08,1461.0,63.1
459999,145000,Diesel,Individual,Manual,Second Owner,5.0,1750,26.21,1248.0,88.5
600000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83
585000,8000,Petrol,Individual,Manual,First Owner,5.0,11375,18.9,1197.0,81.86
551000,170000,Diesel,Individual,Manual,First Owner,7.0,1800,13.1,2499.0,141.0
525000,100000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0
160000,62000,Petrol,Individual,Manual,First Owner,5.0,3000,14.0,796.0,35.0
825000,110000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0
600000,80000,Diesel,Individual,Manual,Second Owner,9.0,1800,13.58,2499.0,72.4
65000,80000,Petrol,Individual,Manual,Second Owner,5.0,4500,17.3,993.0,60.0
550000,100000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0
650000,120000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0
750000,24000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
380000,80000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0
400000,138000,Diesel,Individual,Manual,First Owner,5.0,2750,22.32,1582.0,126.32
